Run 1863, SubRun 13, Event 29, Island 80, Time 36276.4 
126.863,156.129
550.117,148.081
927.737,130.6
261.217,153.02
932.933,97.3155
947.933,127.903
550.117,154.133
281.413,168.479
126.863,150.078
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 153, Island 59, Time 693850 
7.5,102.442
659.065,215.258
664.261,218.284
-7.5,108.165
793.407,231.725
390.375,180.508
276.217,153.349
261.217,159.072
664.261,212.232
813.603,222.977
281.413,156.375
256.021,162.098
-12.696,105.139
524.725,202.218
395.571,183.534
12.696,105.468
544.921,193.469
659.065,209.207
659.065,221.31
550.117,196.495
147.059,129.226
121.667,134.948
415.767,174.785
684.457,209.536
7.5,102.442
932.933,242.558
679.261,212.561
410.571,177.811
659.065,203.155
818.799,226.003
141.863,132.251
947.933,236.835
529.921,199.192
CALO hitTime 695007, energy 189.23, XposOnFace 252.5
END trackerEvent 1, caloEvent 1, coincident event 1
Run 1863, SubRun 13, Event 165, Island 35, Time 62055.9 
529.921,199.192
659.065,215.258
-12.696,105.139
798.603,228.7
147.059,141.329
415.767,186.889
261.217,159.072
927.737,239.532
390.375,180.508
953.129,245.913
141.863,138.303
684.457,221.639
410.571,183.863
256.021,156.046
679.261,218.613
947.933,242.887
12.696,111.52
126.863,131.922
932.933,242.558
7.5,114.546
813.603,235.08
544.921,205.573
276.217,165.453
818.799,232.054
-7.5,108.165
281.413,162.427
550.117,202.547
121.667,134.948
524.725,196.166
395.571,177.482
664.261,218.284
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 165, Island 81, Time 694483 
659.065,203.155
947.933,224.732
141.863,126.2
684.457,203.484
281.413,150.324
390.375,168.404
544.921,187.418
798.603,216.596
126.863,125.871
529.921,187.089
927.737,227.429
410.571,171.759
818.799,213.899
147.059,129.226
-12.696,99.0874
7.5,102.442
395.571,171.43
932.933,230.455
121.667,122.845
261.217,146.969
256.021,149.994
932.933,224.403
544.921,193.469
550.117,190.443
927.737,233.48
927.737,221.377
684.457,203.484
12.696,99.4164
813.603,216.925
415.767,168.733
679.261,200.458
544.921,187.418
550.117,184.392
932.933,230.455
END trackerEvent 1, caloEvent 0, coincident event 0
Run 1863, SubRun 13, Event 187, Island 47, Time 244463 
7.5,108.494
679.261,212.561
147.059,135.277
927.737,233.48
818.799,226.003
659.065,209.207
121.667,128.896
390.375,174.456
276.217,159.401
415.767,180.837
798.603,222.648
